,ID,PERSONID,EMPLOYEEID,LASTNAME,FIRSTNAME,ACCESSDATE,LOCATION,CARDNUMBER
4216,14759,31393,NID31280,NID31280,NID31280,2021-09-02 16:19:13.650,50,64
4217,14773,31472,NID31359,NID31359,NID31359,2021-09-02 16:24:47.417,21,144
4218,14796,31600,NID31482,NID31482,NID31482,2021-09-02 16:35:13.033,40,267
4219,14800,31600,NID31482,NID31482,NID31482,2021-09-02 16:35:52.527,43,267
4220,14810,32253,NID32135,NID32135,NID32135,2021-09-02 16:38:18.130,66,912
4221,14816,31544,NID31426,NID31426,NID31426,2021-09-02 16:40:53.547,47,211
4222,14822,32203,NID32085,NID32085,NID32085,2021-09-02 16:44:27.723,30,865
4223,14823,32203,NID32085,NID32085,NID32085,2021-09-02 16:44:36.883,17,865
4224,14830,32187,NID32069,NID32069,NID32069,2021-09-02 16:50:37.970,17,851
4225,14835,32253,NID32135,NID32135,NID32135,2021-09-02 16:55:02.300,9,912
4226,14843,31976,NID31858,NID31858,NID31858,2021-09-02 16:57:54.633,17,641
4227,14851,32345,NID32227,NID32227,NID32227,2021-09-02 17:01:32.617,80,1004
4228,14860,32131,NID32013,NID32013,NID32013,2021-09-02 17:06:01.707,46,796
4229,14861,31883,NID31765,NID31765,NID31765,2021-09-02 17:06:02.657,91,548
4230,14863,31642,NID31524,NID31524,NID31524,2021-09-02 17:06:08.313,52,308
4231,14864,32077,NID31959,NID31959,NID31959,2021-09-02 17:06:15.570,28,742
4232,14865,31883,NID31765,NID31765,NID31765,2021-09-02 17:06:38.997,57,548
4233,14867,32064,NID31946,NID31946,NID31946,2021-09-02 17:07:52.230,84,729
4234,14870,31758,NID31640,NID31640,NID31640,2021-09-02 17:09:44.603,98,423
4235,14871,32084,NID31966,NID31966,NID31966,2021-09-02 17:10:10.280,79,749
4236,14872,31393,NID31280,NID31280,NID31280,2021-09-02 17:10:16.840,79,64
4237,14876,31682,NID31564,NID31564,NID31564,2021-09-02 17:14:07.587,73,348
4238,14890,32092,NID31974,NID31974,NID31974,2021-09-02 17:23:08.370,24,757
4239,14895,31455,NID31342,NID31342,NID31342,2021-09-02 17:29:45.493,38,127
4240,14901,31594,NID31476,NID31476,NID31476,2021-09-02 17:35:10.743,37,261
4241,14903,31434,NID31321,NID31321,NID31321,2021-09-02 17:40:14.973,82,106
4242,14909,31392,NID31279,NID31279,NID31279,2021-09-02 17:43:15.720,77,63
4243,14913,32291,NID32173,NID32173,NID32173,2021-09-02 17:49:53.500,52,950
4244,14915,32398,NID32280,NID32280,NID32280,2021-09-02 17:51:21.243,46,1056
4245,14917,31427,NID31314,NID31314,NID31314,2021-09-02 17:56:25.023,57,99
4246,14922,31763,NID31645,NID31645,NID31645,2021-09-02 17:58:00.827,43,428
4247,14924,31722,NID31604,NID31604,NID31604,2021-09-02 17:58:31.810,35,387
4248,14925,32427,NID32308,NID32308,NID32308,2021-09-02 17:58:40.720,39,1091
4249,14932,31595,NID31477,NID31477,NID31477,2021-09-02 18:13:23.967,85,262
4250,14933,31573,NID31455,NID31455,NID31455,2021-09-02 18:13:37.730,43,240
4251,14934,31573,NID31455,NID31455,NID31455,2021-09-02 18:13:41.083,12,240
4252,14935,31573,NID31455,NID31455,NID31455,2021-09-02 18:14:59.420,49,240
4253,14936,31573,NID31455,NID31455,NID31455,2021-09-02 18:15:35.057,82,240
4254,14937,31669,NID31551,NID31551,NID31551,2021-09-02 18:17:39.040,94,335
4255,14938,31573,NID31455,NID31455,NID31455,2021-09-02 18:17:41.793,88,240
4256,14939,32427,NID32308,NID32308,NID32308,2021-09-02 18:18:16.480,34,1091
4257,14940,31652,NID31534,NID31534,NID31534,2021-09-02 18:19:27.707,5,318
4258,14941,31560,NID31442,NID31442,NID31442,2021-09-02 18:19:33.063,58,227
4259,14942,31544,NID31426,NID31426,NID31426,2021-09-02 18:22:54.227,45,211
4260,14943,31544,NID31426,NID31426,NID31426,2021-09-02 18:22:59.783,40,211
4261,14944,31544,NID31426,NID31426,NID31426,2021-09-02 18:23:01.783,56,211
4262,14945,32109,NID31991,NID31991,NID31991,2021-09-02 18:29:03.420,98,774
4263,14946,31652,NID31534,NID31534,NID31534,2021-09-02 18:30:47.283,36,318
4264,14947,31560,NID31442,NID31442,NID31442,2021-09-02 18:30:55.090,38,227
4265,14948,31392,NID31279,NID31279,NID31279,2021-09-02 18:33:36.513,23,63
4266,14949,31652,NID31534,NID31534,NID31534,2021-09-02 18:37:45.130,87,318
4267,14950,31560,NID31442,NID31442,NID31442,2021-09-02 18:37:49.687,8,227
4268,14951,31645,NID31527,NID31527,NID31527,2021-09-02 18:39:09.823,80,311
4269,14952,31573,NID31455,NID31455,NID31455,2021-09-02 18:40:34.813,31,240
4270,14953,31573,NID31455,NID31455,NID31455,2021-09-02 18:42:13.370,86,240
4271,14955,31573,NID31455,NID31455,NID31455,2021-09-02 18:42:58.267,85,240
4272,14958,32427,NID32308,NID32308,NID32308,2021-09-02 18:51:04.240,46,1091
4273,14959,31652,NID31534,NID31534,NID31534,2021-09-02 18:56:02.910,16,318
4274,14960,31560,NID31442,NID31442,NID31442,2021-09-02 18:56:07.163,40,227
4275,14961,31392,NID31279,NID31279,NID31279,2021-09-02 19:00:26.143,48,63
4276,14962,32427,NID32308,NID32308,NID32308,2021-09-02 19:03:23.933,82,1091
4277,14963,31392,NID31279,NID31279,NID31279,2021-09-02 19:06:01.350,80,63
4278,14964,32427,NID32308,NID32308,NID32308,2021-09-02 19:06:59.713,94,1091
4279,14966,31392,NID31279,NID31279,NID31279,2021-09-02 19:10:17.373,74,63
4280,14967,31392,NID31279,NID31279,NID31279,2021-09-02 19:12:56.797,96,63
4281,14968,31392,NID31279,NID31279,NID31279,2021-09-02 19:15:39.873,78,63
4282,14969,31652,NID31534,NID31534,NID31534,2021-09-02 19:16:59.307,91,318
4283,14970,31560,NID31442,NID31442,NID31442,2021-09-02 19:17:02.510,10,227
4284,14971,31573,NID31455,NID31455,NID31455,2021-09-02 19:27:43.343,1,240
4285,14972,31573,NID31455,NID31455,NID31455,2021-09-02 19:29:15.693,6,240
4286,14973,31652,NID31534,NID31534,NID31534,2021-09-02 19:29:27.803,49,318
4287,14974,31560,NID31442,NID31442,NID31442,2021-09-02 19:29:34.513,15,227
4288,14975,31669,NID31551,NID31551,NID31551,2021-09-02 19:34:41.143,74,335
4289,14976,31573,NID31455,NID31455,NID31455,2021-09-02 19:34:43.547,55,240
4290,14977,31392,NID31279,NID31279,NID31279,2021-09-02 19:39:09.380,16,63
4291,14978,31392,NID31279,NID31279,NID31279,2021-09-02 19:40:55.643,78,63
4292,14979,31573,NID31455,NID31455,NID31455,2021-09-02 19:45:12.620,50,240
4293,14981,31560,NID31442,NID31442,NID31442,2021-09-02 19:48:03.103,95,227
4294,14982,31573,NID31455,NID31455,NID31455,2021-09-02 19:55:13.260,50,240
4295,14983,31652,NID31534,NID31534,NID31534,2021-09-02 19:57:18.593,88,318
4296,14985,31560,NID31442,NID31442,NID31442,2021-09-02 20:25:51.087,56,227
4297,14986,31560,NID31442,NID31442,NID31442,2021-09-02 20:44:11.863,62,227
4298,14987,31392,NID31279,NID31279,NID31279,2021-09-02 21:04:04.893,24,63
4299,14988,31573,NID31455,NID31455,NID31455,2021-09-02 21:19:29.893,58,240
4300,14989,31669,NID31551,NID31551,NID31551,2021-09-02 21:24:35.867,94,335
4301,14990,31573,NID31455,NID31455,NID31455,2021-09-02 21:25:21.167,93,240
4302,14991,32277,NID32159,NID32159,NID32159,2021-09-03 03:56:06.363,64,936
4303,14992,32277,NID32159,NID32159,NID32159,2021-09-03 03:56:39.800,96,936
4304,14993,32277,NID32159,NID32159,NID32159,2021-09-03 03:57:08.730,55,936
4305,14994,32277,NID32159,NID32159,NID32159,2021-09-03 03:57:33.007,40,936
4306,14997,31634,NID31516,NID31516,NID31516,2021-09-03 05:25:49.650,82,300
4307,14998,32329,NID32211,NID32211,NID32211,2021-09-03 05:29:36.243,28,988
4308,14999,31409,NID31296,NID31296,NID31296,2021-09-03 05:40:56.677,60,81
4309,15000,31409,NID31296,NID31296,NID31296,2021-09-03 05:48:15.443,25,81
4310,15001,31556,NID31438,NID31438,NID31438,2021-09-03 05:49:10.753,82,223
4311,15003,31409,NID31296,NID31296,NID31296,2021-09-03 06:14:26.027,21,81
4312,15004,31409,NID31296,NID31296,NID31296,2021-09-03 06:18:11.920,99,81
4313,15005,31409,NID31296,NID31296,NID31296,2021-09-03 06:24:57.257,23,81
4314,15006,31634,NID31516,NID31516,NID31516,2021-09-03 06:26:03.177,13,300
4315,15007,31560,NID31442,NID31442,NID31442,2021-09-03 06:28:29.583,5,227
4316,15008,31697,NID31579,NID31579,NID31579,2021-09-03 06:32:01.060,16,363
4317,15009,31912,NID31794,NID31794,NID31794,2021-09-03 06:33:45.473,90,582
4318,15010,31763,NID31645,NID31645,NID31645,2021-09-03 06:34:06.747,55,428
4319,15011,31597,NID31479,NID31479,NID31479,2021-09-03 06:45:34.433,86,264
4320,15012,31594,NID31476,NID31476,NID31476,2021-09-03 06:51:03.583,78,261
4321,15013,32253,NID32135,NID32135,NID32135,2021-09-03 06:51:37.820,9,912
4322,15014,32253,NID32135,NID32135,NID32135,2021-09-03 06:51:39.270,67,912
4323,15015,32211,NID32093,NID32093,NID32093,2021-09-03 06:54:11.183,60,873
4324,15016,32042,NID31924,NID31924,NID31924,2021-09-03 07:01:55.530,47,712
4325,15017,31628,NID31510,NID31510,NID31510,2021-09-03 07:02:26.863,8,294
4326,15021,31409,NID31296,NID31296,NID31296,2021-09-03 07:10:06.807,70,81
4327,15024,31634,NID31516,NID31516,NID31516,2021-09-03 07:11:55.227,96,300
4328,15025,32351,NID32233,NID32233,NID32233,2021-09-03 07:12:32.967,87,1010
4329,15026,31422,NID31309,NID31309,NID31309,2021-09-03 07:12:50.283,21,94
4330,15034,31409,NID31296,NID31296,NID31296,2021-09-03 07:16:35.027,45,81
4331,15037,32365,NID32247,NID32247,NID32247,2021-09-03 07:18:33.253,86,1024
4332,15038,32248,NID32130,NID32130,NID32130,2021-09-03 07:20:04.653,54,907
4333,15039,31910,NID31792,NID31792,NID31792,2021-09-03 07:20:18.067,79,580
4334,15040,31602,NID31484,NID31484,NID31484,2021-09-03 07:20:27.677,27,269
4335,15041,31415,NID31302,NID31302,NID31302,2021-09-03 07:20:30.830,93,87
4336,15042,31415,NID31302,NID31302,NID31302,2021-09-03 07:20:31.980,28,87
4337,15045,32192,NID32074,NID32074,NID32074,2021-09-03 07:21:50.363,75,856
4338,15046,32290,NID32172,NID32172,NID32172,2021-09-03 07:24:18.673,46,949
4339,15047,31560,NID31442,NID31442,NID31442,2021-09-03 07:24:45.353,16,227
4340,15051,31719,NID31601,NID31601,NID31601,2021-09-03 07:27:30.477,85,384
4341,15052,32234,NID32116,NID32116,NID32116,2021-09-03 07:27:50.750,35,898
4342,15053,31856,NID31738,NID31738,NID31738,2021-09-03 07:30:06.897,14,521
4343,15055,31408,NID31295,NID31295,NID31295,2021-09-03 07:32:11.180,44,80
4344,15058,31856,NID31738,NID31738,NID31738,2021-09-03 07:35:50.920,91,521
4345,15061,32414,NID32296,NID32296,NID32296,2021-09-03 07:38:18.127,82,1072
4346,15062,32099,NID31981,NID31981,NID31981,2021-09-03 07:38:54.563,46,764
4347,15064,31755,NID31637,NID31637,NID31637,2021-09-03 07:39:29.800,96,420
4348,15070,31522,NID31377,NID31377,NID31377,2021-09-03 07:41:36.337,31,162
4349,15071,31671,NID31553,NID31553,NID31553,2021-09-03 07:41:40.990,65,337
4350,15072,32369,NID32251,NID32251,NID32251,2021-09-03 07:42:41.357,86,1028
4351,15073,32129,NID32011,NID32011,NID32011,2021-09-03 07:43:23.397,73,794
4352,15074,32111,NID31993,NID31993,NID31993,2021-09-03 07:44:06.043,57,776
4353,15079,32215,NID32097,NID32097,NID32097,2021-09-03 07:48:38.133,75,876
4354,15090,31953,NID31835,NID31835,NID31835,2021-09-03 07:53:28.747,60,618
4355,15091,31951,NID31833,NID31833,NID31833,2021-09-03 07:53:33.000,42,616
4356,15092,31399,NID31286,NID31286,NID31286,2021-09-03 07:53:41.860,81,71
4357,15096,32249,NID32131,NID32131,NID32131,2021-09-03 07:55:38.733,97,908
4358,15099,32249,NID32131,NID32131,NID32131,2021-09-03 07:55:49.147,31,908
4359,15105,32247,NID32129,NID32129,NID32129,2021-09-03 07:57:16.340,78,906
4360,15106,31657,NID31539,NID31539,NID31539,2021-09-03 07:57:21.093,38,323
4361,15107,31749,NID31631,NID31631,NID31631,2021-09-03 07:57:52.927,62,414
4362,15109,31393,NID31280,NID31280,NID31280,2021-09-03 07:59:20.823,98,64
4363,15110,31993,NID31875,NID31875,NID31875,2021-09-03 07:59:48.953,91,658
4364,15116,31682,NID31564,NID31564,NID31564,2021-09-03 08:03:05.663,94,348
4365,15119,31741,NID31623,NID31623,NID31623,2021-09-03 08:06:27.630,43,406
4366,15123,31682,NID31564,NID31564,NID31564,2021-09-03 08:07:43.310,58,348
4367,15125,31472,NID31359,NID31359,NID31359,2021-09-03 08:08:10.890,36,144
4368,15126,32399,NID32281,NID32281,NID32281,2021-09-03 08:08:40.720,93,1057
4369,15130,32226,NID32108,NID32108,NID32108,2021-09-03 08:10:25.033,30,887
4370,15133,31602,NID31484,NID31484,NID31484,2021-09-03 08:13:02.100,64,269
4371,15134,31946,NID31828,NID31828,NID31828,2021-09-03 08:13:59.060,59,611
4372,15140,31393,NID31280,NID31280,NID31280,2021-09-03 08:16:00.790,37,64
4373,15142,31804,NID31686,NID31686,NID31686,2021-09-03 08:16:12.103,6,469
4374,15148,32416,NID32298,NID32298,NID32298,2021-09-03 08:18:04.323,33,1074
4375,15149,32416,NID32298,NID32298,NID32298,2021-09-03 08:18:17.987,72,1074
4376,15154,31614,NID31496,NID31496,NID31496,2021-09-03 08:20:42.643,65,280
4377,15158,32245,NID32127,NID32127,NID32127,2021-09-03 08:22:05.480,84,904
4378,15162,31614,NID31496,NID31496,NID31496,2021-09-03 08:23:36.833,30,280
4379,15166,31393,NID31280,NID31280,NID31280,2021-09-03 08:24:55.667,22,64
4380,15167,31410,NID31297,NID31297,NID31297,2021-09-03 08:25:06.480,87,82
4381,15168,32102,NID31984,NID31984,NID31984,2021-09-03 08:25:32.957,61,767
4382,15174,32253,NID32135,NID32135,NID32135,2021-09-03 08:27:20.823,27,912
4383,15176,32253,NID32135,NID32135,NID32135,2021-09-03 08:27:55.510,62,912
4384,15177,31741,NID31623,NID31623,NID31623,2021-09-03 08:29:16.447,80,406
4385,15181,32251,NID32133,NID32133,NID32133,2021-09-03 08:29:48.783,45,910
4386,15188,31876,NID31758,NID31758,NID31758,2021-09-03 08:32:07.180,89,541
4387,15189,31399,NID31286,NID31286,NID31286,2021-09-03 08:32:12.583,58,71
4388,15193,31736,NID31618,NID31618,NID31618,2021-09-03 08:32:45.120,2,401
4389,15195,31399,NID31286,NID31286,NID31286,2021-09-03 08:33:10.647,60,71
4390,15198,31736,NID31618,NID31618,NID31618,2021-09-03 08:34:03.753,35,401
4391,15201,31736,NID31618,NID31618,NID31618,2021-09-03 08:34:26.377,71,401
4392,15202,31953,NID31835,NID31835,NID31835,2021-09-03 08:34:33.237,97,618
4393,15208,31953,NID31835,NID31835,NID31835,2021-09-03 08:35:54.373,56,618
4394,15209,32361,NID32243,NID32243,NID32243,2021-09-03 08:36:25.057,27,1020
4395,15216,31976,NID31858,NID31858,NID31858,2021-09-03 08:37:29.527,48,641
4396,15222,31871,NID31753,NID31753,NID31753,2021-09-03 08:38:48.160,90,536
4397,15226,32234,NID32116,NID32116,NID32116,2021-09-03 08:39:20.247,67,898
4398,15248,31953,NID31835,NID31835,NID31835,2021-09-03 08:44:46.347,19,618
4399,15253,31595,NID31477,NID31477,NID31477,2021-09-03 08:47:37.530,72,262
4400,15254,32135,NID32017,NID32017,NID32017,2021-09-03 08:48:09.317,56,800
4401,15255,31595,NID31477,NID31477,NID31477,2021-09-03 08:48:32.440,22,262
4402,15256,31883,NID31765,NID31765,NID31765,2021-09-03 08:48:47.007,9,548
4403,15259,31595,NID31477,NID31477,NID31477,2021-09-03 08:48:56.267,83,262
4404,15274,31406,NID31293,NID31293,NID31293,2021-09-03 08:53:48.930,69,78
4405,15292,32408,NID32290,NID32290,NID32290,2021-09-03 09:02:15.727,15,1066
4406,15304,31746,NID31628,NID31628,NID31628,2021-09-03 09:06:12.283,42,411
4407,15305,31719,NID31601,NID31601,NID31601,2021-09-03 09:06:34.057,96,384
4408,15321,31560,NID31442,NID31442,NID31442,2021-09-03 09:12:02.660,93,227
4409,15328,31434,NID31321,NID31321,NID31321,2021-09-03 09:16:25.093,16,106
4410,15329,31434,NID31321,NID31321,NID31321,2021-09-03 09:16:28.347,53,106
4411,15330,31434,NID31321,NID31321,NID31321,2021-09-03 09:16:30.547,61,106
4412,15331,31642,NID31524,NID31524,NID31524,2021-09-03 09:16:35.253,25,308
4413,15341,32042,NID31924,NID31924,NID31924,2021-09-03 09:22:34.990,61,712
4414,15373,31746,NID31628,NID31628,NID31628,2021-09-03 09:36:44.610,23,411
4415,15375,31594,NID31476,NID31476,NID31476,2021-09-03 09:36:56.473,7,261
4416,15376,32373,NID32255,NID32255,NID32255,2021-09-03 09:37:36.567,53,1032
4417,15386,32249,NID32131,NID32131,NID32131,2021-09-03 09:40:16.790,84,908
4418,15389,32173,NID32055,NID32055,NID32055,2021-09-03 09:42:45.100,52,837
4419,15418,31723,NID31605,NID31605,NID31605,2021-09-03 09:53:28.343,2,388
4420,15424,31642,NID31524,NID31524,NID31524,2021-09-03 09:57:08.480,33,308
4421,15438,31697,NID31579,NID31579,NID31579,2021-09-03 10:04:01.177,39,363
4422,15442,31560,NID31442,NID31442,NID31442,2021-09-03 10:05:58.403,64,227
4423,15447,31393,NID31280,NID31280,NID31280,2021-09-03 10:09:10.260,3,64
4424,15456,32287,NID32169,NID32169,NID32169,2021-09-03 10:15:31.270,18,946
4425,15460,32193,NID32075,NID32075,NID32075,2021-09-03 10:17:06.573,84,857
4426,15461,32193,NID32075,NID32075,NID32075,2021-09-03 10:17:19.487,36,857
4427,15463,31393,NID31280,NID31280,NID31280,2021-09-03 10:17:52.023,70,64
4428,15469,31560,NID31442,NID31442,NID31442,2021-09-03 10:19:03.250,93,227
4429,15480,32211,NID32093,NID32093,NID32093,2021-09-03 10:26:13.460,26,873
4430,15489,32253,NID32135,NID32135,NID32135,2021-09-03 10:30:37.343,96,912
4431,15491,31953,NID31835,NID31835,NID31835,2021-09-03 10:32:06.540,19,618
4432,15492,31521,NID31376,NID31376,NID31376,2021-09-03 10:32:08.640,28,161
4433,15511,31472,NID31359,NID31359,NID31359,2021-09-03 10:41:46.510,45,144
4434,15521,31953,NID31835,NID31835,NID31835,2021-09-03 10:44:20.577,36,618
4435,15544,31472,NID31359,NID31359,NID31359,2021-09-03 10:55:00.360,29,144
4436,15550,31760,NID31642,NID31642,NID31642,2021-09-03 10:56:34.710,74,425
4437,15551,31760,NID31642,NID31642,NID31642,2021-09-03 10:56:38.213,4,425
4438,15552,31760,NID31642,NID31642,NID31642,2021-09-03 10:56:47.727,24,425
4439,15553,31760,NID31642,NID31642,NID31642,2021-09-03 10:56:50.780,95,425
4440,15556,31455,NID31342,NID31342,NID31342,2021-09-03 10:58:18.377,15,127
4441,15559,31856,NID31738,NID31738,NID31738,2021-09-03 10:59:50.927,51,521
4442,15562,31703,NID31585,NID31585,NID31585,2021-09-03 11:01:29.383,5,368
4443,15574,31560,NID31442,NID31442,NID31442,2021-09-03 11:08:36.197,26,227
4444,15575,31558,NID31440,NID31440,NID31440,2021-09-03 11:08:45.057,80,225
4445,15585,31406,NID31293,NID31293,NID31293,2021-09-03 11:13:27.157,8,78
4446,15588,32175,NID32057,NID32057,NID32057,2021-09-03 11:14:44.490,74,839
4447,15590,32373,NID32255,NID32255,NID32255,2021-09-03 11:15:20.680,3,1032
4448,15596,32253,NID32135,NID32135,NID32135,2021-09-03 11:19:44.867,45,912
4449,15597,32251,NID32133,NID32133,NID32133,2021-09-03 11:20:03.887,66,910
4450,15598,32173,NID32055,NID32055,NID32055,2021-09-03 11:20:28.913,7,837
4451,15603,32253,NID32135,NID32135,NID32135,2021-09-03 11:22:46.613,32,912
4452,15606,32193,NID32075,NID32075,NID32075,2021-09-03 11:23:29.407,26,857
4453,15616,32173,NID32055,NID32055,NID32055,2021-09-03 11:31:21.717,49,837
4454,15627,32002,NID31884,NID31884,NID31884,2021-09-03 11:35:56.463,60,667
4455,15628,31871,NID31753,NID31753,NID31753,2021-09-03 11:35:58.963,98,536
4456,15630,32002,NID31884,NID31884,NID31884,2021-09-03 11:36:06.723,44,667
4457,15631,32002,NID31884,NID31884,NID31884,2021-09-03 11:36:17.083,94,667
4458,15633,32287,NID32169,NID32169,NID32169,2021-09-03 11:38:59.407,10,946
4459,15661,32245,NID32127,NID32127,NID32127,2021-09-03 11:50:39.713,3,904
4460,15664,32245,NID32127,NID32127,NID32127,2021-09-03 11:51:05.190,11,904
4461,15667,32416,NID32298,NID32298,NID32298,2021-09-03 11:54:08.337,41,1074
4462,15669,31697,NID31579,NID31579,NID31579,2021-09-03 11:54:48.327,77,363
4463,15673,31393,NID31280,NID31280,NID31280,2021-09-03 11:57:54.777,57,64
4464,15674,31871,NID31753,NID31753,NID31753,2021-09-03 11:58:00.983,4,536
4465,15699,31393,NID31280,NID31280,NID31280,2021-09-03 12:06:15.510,1,64
4466,15704,31746,NID31628,NID31628,NID31628,2021-09-03 12:08:27.853,5,411
4467,15728,32204,NID32086,NID32086,NID32086,2021-09-03 12:20:21.973,75,866
4468,15755,31399,NID31286,NID31286,NID31286,2021-09-03 12:32:20.700,75,71
4469,15774,31560,NID31442,NID31442,NID31442,2021-09-03 12:38:25.043,16,227
4470,15780,31711,NID31593,NID31593,NID31593,2021-09-03 12:39:35.270,49,376
4471,15787,32287,NID32169,NID32169,NID32169,2021-09-03 12:41:58.223,96,946
4472,15795,32175,NID32057,NID32057,NID32057,2021-09-03 12:43:33.777,82,839
4473,15796,32211,NID32093,NID32093,NID32093,2021-09-03 12:43:43.037,91,873
4474,15805,31993,NID31875,NID31875,NID31875,2021-09-03 12:45:36.010,64,658
4475,15813,32226,NID32108,NID32108,NID32108,2021-09-03 12:46:57.147,94,887
4476,15814,32278,NID32160,NID32160,NID32160,2021-09-03 12:47:04.053,81,937
4477,15819,31951,NID31833,NID31833,NID31833,2021-09-03 12:47:46.097,40,616
4478,15823,31856,NID31738,NID31738,NID31738,2021-09-03 12:48:31.997,13,521
4479,15828,32247,NID32129,NID32129,NID32129,2021-09-03 12:49:33.213,10,906
4480,15830,32278,NID32160,NID32160,NID32160,2021-09-03 12:50:00.943,23,937
4481,15831,31473,NID31385,NID31385,NID31385,2021-09-03 12:50:19.513,99,169
4482,15834,31473,NID31385,NID31385,NID31385,2021-09-03 12:50:51.797,21,169
4483,15835,32173,NID32055,NID32055,NID32055,2021-09-03 12:50:56.353,14,837
4484,15836,32173,NID32055,NID32055,NID32055,2021-09-03 12:50:58.253,16,837
4485,15837,31936,NID31818,NID31818,NID31818,2021-09-03 12:51:14.823,78,601
4486,15853,31746,NID31628,NID31628,NID31628,2021-09-03 12:53:32.370,38,411
4487,15856,31560,NID31442,NID31442,NID31442,2021-09-03 12:54:35.690,33,227
4488,15869,32278,NID32160,NID32160,NID32160,2021-09-03 12:59:42.570,85,937
4489,15870,31697,NID31579,NID31579,NID31579,2021-09-03 12:59:54.283,53,363
4490,15873,31393,NID31280,NID31280,NID31280,2021-09-03 13:00:33.173,31,64
4491,15878,31406,NID31293,NID31293,NID31293,2021-09-03 13:02:26.997,48,78
4492,15887,32245,NID32127,NID32127,NID32127,2021-09-03 13:04:28.777,60,904
4493,15891,32408,NID32290,NID32290,NID32290,2021-09-03 13:04:46.647,37,1066
